ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Effort
429,426,127,122,54,87,20,31,352,27,1.5,1.6,1.8,1.9,2.0,778,1,0,0,0,1,-1.3782219,1.1625515,-1.4171555,0.49279043,-0.70282966,0.14410387,-0.061559767,0.5842101,-2.5346513,3.1025412,-1.0477011,-1.0981451,1.955284,3.4075978,0.2032447,-0.5560609,646
430,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,10.0,2310,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2310
431,60,9,32,12,7,0,60,0,0,16.5,16.5,18.4,18.4,5.0,1102,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,992
432,362,152,68,41,72,15,348,0,0,19.6,20.4,23.6,24.5,6.0,8543,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7091
433,363,169,23,115,42,0,82,267,0,9.5,9.8,11.4,11.8,5.0,4134,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3431
434,53,24,0,24,0,0,0,48,0,19.0,21.0,22.9,25.3,3.0,1213,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1007
435,17518,9404,1221,0,2955,0,13580,0,0,3.1,4.0,3.1,4.0,14.0,54620,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,54620
436,199,82,92,13,10,0,20,100,77,4.4,4.4,5.3,5.3,2.0,1049,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,871
437,2171,534,319,323,87,0,209,984,70,9.1,15.6,9.1,15.6,8.0,19699,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,19699
438,220,90,19,64,39,0,12,200,0,8.8,9.1,10.6,11.0,4.0,2325,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1930
439,1355,535,428,58,224,10,1255,0,0,5.5,6.0,5.5,6.0,26.0,7505,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7505
440,374,170,4,88,126,10,398,0,0,0.8,0.8,1.0,0.9,2.0,363,1,0,0,0,1,3.9263163,16.500225,-4.9602733,-5.2643704,-12.964051,0.2519638,-5.427807,0.98658794,-9.766353,9.29453,4.9522023,-3.0462966,13.477519,18.917843,6.669922,10.287161,300
441,62,51,0,0,10,5,66,0,0,5.6,5.3,6.8,6.4,3.0,420,1,0,0,0,1,0.86079687,5.0698647,-0.67190707,-1.6494284,-4.0578513,0.3817413,-1.2689857,0.40848807,-3.3127341,3.398727,1.308298,-2.1468215,4.1660347,6.5247984,1.4910744,2.9598558,349
442,311,11,217,3,36,57,324,0,0,6.6,6.3,7.9,7.6,6.0,2455,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2038
443,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,6.0,724,1,0,0,0,1,-0.82320946,0.69259024,-0.91100305,0.23625565,-0.37568545,0.13939989,-0.016941324,0.27743256,-1.4915167,1.9030659,-0.5280878,-0.65660644,1.1979384,2.0299218,0.14971979,-0.351214,601
444,135,60,17,0,70,0,0,147,0,4.9,4.5,4.9,4.5,15.0,667,0,1,0,0,1,-1.2545967,1.0574204,-1.3048975,0.4364112,-0.6303222,0.14276561,-0.05091998,0.5166517,-2.3045325,2.8370302,-0.9321898,-1.0014267,1.7882483,3.1038935,0.19023083,-0.5107439,667
445,79,16,34,0,28,10,81,7,0,45.4,40.7,54.7,49.1,5.0,4319,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3585
446,155,75,28,10,29,0,14,128,0,12.4,13.5,14.9,16.3,4.0,2308,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1916
447,965,433,234,148,245,0,1060,0,0,3.8,3.4,4.1,3.7,30.0,3930,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3655
448,296,27,166,48,21,50,312,0,0,18.4,17.4,18.4,17.4,10.0,5432,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5432
449,56,3,19,10,24,0,56,0,0,3.0,3.0,3.0,3.0,3.0,170,0,1,0,0,1,1.0453893,17.825989,-2.9610124,-6.9016294,-13.742917,-2.276946,-6.135736,-0.4351623,-8.069424,8.286763,2.8621337,-3.7565918,10.803929,16.50527,7.7316113,11.118281,170
450,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,8.0,2196,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1823
451,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,4.0,4352,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3612
452,2323,804,332,0,947,240,636,1552,135,1.7,1.7,1.7,1.7,6.0,3981,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3981
453,146,46,0,50,41,0,44,93,0,13.6,14.5,16.4,17.4,6.0,2390,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1984
454,284,49,83,75,51,5,80,183,0,12.8,13.9,15.5,16.7,5.0,4393,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3646
455,249,47,26,80,84,0,237,0,0,15.3,16.0,15.3,16.0,9.0,3800,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3800
456,32,4,7,0,0,30,41,0,0,15.6,12.1,15.6,12.1,3.0,498,1,0,0,0,1,-0.13392061,2.985602,-0.8991613,-1.113649,-2.2809196,0.29637575,-0.9307336,0.3308747,-2.319146,2.9190478,0.65021366,-1.0238568,2.539798,4.624359,0.9843451,1.7788428,498
457,1908,401,1216,155,107,10,1889,0,0,14.2,14.3,14.2,14.3,48.0,27000,0,0,1,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,27000
458,253,56,149,0,24,24,76,177,0,6.7,6.7,6.7,6.7,7.0,1694,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1694
459,184,53,21,43,38,15,170,0,0,16.0,17.4,18.4,20.0,4.0,3393,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2952
460,76,60,12,0,0,0,0,72,0,4.9,5.2,5.9,6.3,1.0,451,1,0,0,0,1,-0.70418966,2.7709699,-0.70612156,-0.3716778,-2.1824737,-0.27202556,-0.15552555,0.7034363,-2.5801556,2.8489022,-0.6185839,-1.4320488,2.7933679,3.754531,0.39668533,0.60282725,374
461,276,108,5,75,56,0,177,53,14,1.1,1.2,1.1,1.2,4.0,300,1,0,0,0,1,1.807328,13.791107,-3.9762447,-4.7391076,-10.643129,0.22457397,-4.5845237,0.83651316,-8.383732,8.9479475,3.5698678,-3.021284,11.4378805,17.094261,5.888936,8.477386,300
462,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,17.0,7575,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7575
463,380,67,103,77,98,20,365,0,0,8.7,9.1,10.5,11.0,9.0,4002,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3322
464,155,18,0,69,14,47,148,0,0,33.5,35.1,33.5,35.1,8.0,5196,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5196
465,327,64,142,21,0,100,327,0,0,7.8,7.8,7.8,7.8,16.0,2566,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2566
466,193,82,80,50,14,0,41,182,3,8.7,7.5,10.5,9.0,5.0,2031,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1686
467,1108,279,20,314,273,30,916,0,0,22.6,27.4,24.3,29.4,6.0,26940,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,25054
468,363,168,10,92,77,5,0,352,0,0.3,0.3,0.4,0.4,10.0,141,1,0,0,0,1,-3.1325023,10.009344,-2.0082934,0.48473996,-5.7126317,-6.4540524,-4.2148166,2.107126,-7.4776325,8.173529,-4.11722,4.102225,3.2704499,3.0882406,4.0725436,0.49997395,117
469,249,144,104,6,14,0,268,0,0,2.0,1.9,2.0,1.9,3.0,500,1,0,0,0,1,1.7003751,11.104315,-2.0425174,-4.6652856,-8.013475,0.4529564,-3.5188303,0.044855453,-4.711059,6.217601,3.262746,-2.801838,6.3889637,11.789621,4.494758,6.915726,500
470,769,265,195,235,52,0,178,557,12,16.3,16.8,16.3,16.8,8.0,12551,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,12551
471,137,54,42,30,7,0,97,36,0,2.9,3.0,2.9,3.0,3.0,399,1,0,0,0,1,1.041074,8.651762,-2.445581,-3.1079767,-6.6460238,0.21015653,-2.8607051,0.47462508,-5.1912456,5.6991425,2.3081,-2.0597246,6.970619,10.808514,3.6694353,5.3115587,399
472,579,215,81,109,112,0,517,0,0,1.4,1.5,1.4,1.5,7.0,784,1,0,0,0,1,2.0823636,11.98969,-3.7855036,-4.059556,-9.164342,-0.057890385,-4.0245514,0.3109746,-6.5911884,6.57083,3.4411843,-2.234781,9.830341,13.438166,5.644941,7.265358,784
473,133,39,0,41,24,20,124,0,0,15.9,17.0,18.3,19.6,6.0,2428,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2112
474,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,3.0,690,0,1,0,0,1,-1.0897589,0.91801476,-1.1543863,0.35992953,-0.5330227,0.14147958,-0.037936382,0.4252434,-1.9938701,2.4801521,-0.77777815,-0.8696669,1.5626842,2.6935172,0.17475115,-0.4497859,600
475,101,12,31,3,50,0,65,28,3,4.5,4.7,4.5,4.7,1.5,450,1,0,0,0,1,0.098503284,5.7561436,-2.0810366,-1.7029613,-4.400402,0.31379604,-1.8498571,0.5743356,-4.3787885,4.8591027,1.1872774,-1.4466431,5.423645,8.093522,2.2234728,3.3724794,450
476,1222,503,333,173,150,5,1164,0,0,4.7,5.0,4.7,5.0,20.0,5800,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5800
477,1093,486,277,126,147,5,788,253,0,2.3,2.5,2.3,2.5,7.0,2565,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2565
478,222,41,57,0,99,25,222,0,0,10.7,10.6,10.7,10.6,4.0,2385,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2385
479,2067,1056,658,45,303,5,1510,557,0,5.0,5.0,5.0,5.0,21.0,10398,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,10398
480,175,65,31,22,38,0,141,15,0,19.6,22.0,23.6,26.5,10.0,4137,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3434
481,230,180,12,41,14,0,247,0,0,1.7,1.6,6.0,5.6,3.0,1379,1,0,0,0,1,0.5171398,0.65845764,-0.5602118,2.3339171,-4.411865,-2.8538818,-2.4168131,-8.784612,-3.8942866,5.00448,-6.765683,-2.649846,-2.8491893,-1.1663765,6.6306477,-5.6297855,400
482,104,32,5,40,28,10,115,0,0,3.3,2.9,4.9,4.5,2.0,512,0,0,0,1,1,1.0657624,5.5905256,-1.475482,-1.0040548,-4.7877364,-0.3726899,-1.6978304,-0.24779823,-4.2577124,2.92186,0.97027826,-2.7122777,5.061578,6.263764,2.251964,2.5406752,338
483,177,24,79,6,42,60,211,0,0,16.0,13.4,16.0,13.4,17.0,2835,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2835
484,62,33,0,12,10,0,22,33,0,9.6,10.8,11.5,13.0,2.0,716,1,0,0,0,1,-1.1951356,1.0071331,-1.2506042,0.40882227,-0.5952237,0.14230171,-0.046236455,0.4836783,-2.1924682,2.7082949,-0.87648934,-0.9538974,1.7068815,2.9558597,0.18464689,-0.4887548,594
485,487,146,238,53,24,12,45,428,0,2.1,2.2,2.1,2.2,6.0,1017,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1017
486,177,40,12,27,38,60,177,0,0,4.5,4.5,5.4,5.4,8.0,951,1,0,0,0,1,-0.6136074,0.5165655,-0.7197174,0.13782096,-0.25643116,0.12899548,-0.0040809065,0.15538827,-1.1006386,1.44452,-0.33376583,-0.4863522,0.9091046,1.4993865,0.13274173,-0.27107888,789
487,105,34,66,10,37,15,162,0,0,7.4,4.8,7.4,4.8,3.0,774,1,0,0,0,1,-0.40042457,0.3476625,-0.5352083,0.042650245,-0.14089978,0.122652724,0.010308243,0.038463823,-0.72526765,1.003676,-0.1416884,-0.31742048,0.63364077,0.9914931,0.107005425,-0.19381905,774
488,140,43,68,3,57,0,171,0,0,4.6,3.7,4.6,3.7,1.5,640,0,0,0,1,1,0.38980153,4.3072395,-1.5981989,-1.3866388,-3.203202,0.13161865,-1.3987613,0.15750498,-2.7966917,3.0070167,1.1366216,-0.94997734,3.8215024,5.3352156,1.9002384,2.4651494,640
489,230,81,49,37,58,0,225,0,0,2.2,2.2,2.2,2.2,4.0,500,1,0,0,0,1,1.6878803,11.015799,-2.988078,-4.052955,-8.460978,0.15000118,-3.6691542,0.43544248,-6.0860887,6.515672,3.1334844,-2.5094085,8.545129,13.078561,4.8641243,6.8288617,500
490,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,10.0,668,1,0,0,0,1,1.0975035,6.5056953,-2.2266872,-2.1386154,-4.887686,-0.12575725,-2.1312337,-0.025064752,-3.3984492,3.4467242,1.8939177,-1.0631837,5.267207,6.851182,3.238212,3.8475094,601
491,846,322,56,112,234,5,729,0,0,19.1,22.2,19.1,22.2,13.0,16179,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,16179
492,139,18,21,30,70,0,139,0,0,17.6,17.6,17.6,17.6,6.0,2446,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2446
493,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,3.0,338,1,0,0,0,1,-0.16329521,9.257436,-1.8056893,-2.948972,-6.6756845,0.85691774,-2.2149427,0.28920212,-3.9018333,5.590559,1.4631491,-1.7864525,7.307029,10.912748,2.6507401,5.6574516,338
494,195,57,32,12,140,0,241,0,0,9.2,7.4,11.0,8.9,9.0,2152,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1786
495,51,32,0,16,7,0,0,55,0,17.6,16.3,21.2,19.7,3.0,1083,1,0,0,0,1,-0.13846311,0.26846248,-0.32824075,-0.14050266,0.06191202,0.09129086,-0.04575964,-0.17499119,-0.25946406,0.5319365,0.10406244,-0.13197923,0.29836288,0.3912807,0.037689563,-0.11810654,899
496,1106,410,267,108,152,25,962,0,0,15.0,17.2,17.2,19.8,20.0,19034,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,16560
497,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,4.0,634,1,0,0,0,1,-1.4357736,1.3969617,-1.5461743,0.47653943,-0.8754993,0.14707094,-0.12718284,0.6383976,-2.7686403,3.3606305,-1.0713804,-1.1752939,2.208892,3.7868373,0.28732377,-0.4731962,526
498,56,24,0,9,14,0,47,0,0,7.9,9.4,7.9,9.4,6.0,440,0,1,0,0,1,0.52413905,7.3801517,-2.0310848,-2.655121,-5.7147713,0.349627,-2.4069233,0.6268343,-4.8716025,5.595801,1.8075845,-1.9957104,6.0631466,9.991532,2.8531868,4.574471,440
499,213,123,91,28,0,0,36,206,0,10.3,9.0,10.3,9.0,7.0,2185,1,0,0,0,1,-0.13906118,0.2829538,-0.32783958,-0.13563305,0.06968811,0.08709318,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.10439795,-0.11847405,0.28375438,0.3574208,0.04235261,-0.11749709,2185
