size_D,duration_D,app,har,dba,nlan,t01,t02,t03,t04,t05,t07,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_17,Generated_Var_18,effort_D
0.56402636,0.48239094,0.42342318765768117,0.4360162,0.387011,0.6323277,0.33057255,0.41599113,0.58100253,0.39097047,0.40428773,0.46271684776301086,0.48071316,0.47532246,0.48410549904632993,0.3899527110047289,0.3731678,0.31352901881174117,0.4147108,0.39464828,0.6548773,0.47538424,0.4747981,0.5392349723540985,0.49047185095281487,0.5007855,0.5180252,0.46395832,0.44905066,0.5678196,0.50192815,0.49191773
0.18038389,0.08508654,0.048587451141254887,0.13100056,0.107702315,0.2647726,0.051980674,0.083394885,0.19148366,0.062435627,0.098893315,0.05338640820318449,0.07051051,0.07863833,0.13395520803731248,0.06806954319304569,0.10730809,0.09728217583693055,0.064383805,0.11684033,0.3437026,0.083713695,0.054657348,0.16026156961569418,0.09684691031530897,0.106748626,0.1574347,0.07504566,0.05155681,0.15101275,0.1599336,0.14992438
0.29604948,0.18715662,0.13393378660662134,0.19267158,0.0838055,0.40368557,0.077994406,0.06624442,0.3220964,0.10759449,0.15381733,0.15264584915875096,0.18737593,0.18165329,0.2421752545305153,0.10779757922024207,0.06794074,0.03850135431008126,0.119246155,0.10738781,0.4731678,0.20651612,0.17945975,0.2863644571818674,0.22086199791380018,0.22839046,0.2728981,0.17763959,0.15872543,0.29700905,0.23692816,0.24065416
0.25693,0.20374346,0.16782304321769567,0.01817669,0.08524966,0.15317406,0.2848345,0.24172652,0.34451348,0.1503877,0.07400623,0.31316418878985136,0.16543952,0.15674013,0.036677884200673055,0.14651938534806144,0.25447387,0.2813733968824038,0.13387507,0.112300426,0.21150213,0.055941522,0.0833061,0.10177112210626732,0.04837186116281388,0.07150695,0.06600028,0.04860322,0.06302643,0.14731511,0.058475807,0.291035
0.2022341,0.12647873,0.09167174083282591,0.020198956,0.0740847,0.14176291,0.19161713,0.16162103,0.26108822,0.059260666,0.043179244,0.19797081187824872,0.098640755,0.0794276,0.0330925449855527,0.10410161958983803,0.20610815,0.2176547130592828,0.08378416,0.08749947,0.20822722,0.006925747,0.032561176,0.06512813390768804,0.011862783813721618,0.038350515,0.043836083,0.013796285,0.013341561,0.099020764,0.057940036,0.21961983
0.31824577,0.21373886,0.15248724475127554,0.035950676,0.02562797,0.22755757,0.20659512,0.16974139,0.38090262,0.07920194,0.023108244,0.2782560766953646,0.16082561,0.16599768,0.057670373460222406,0.05713685728631427,0.1259616,0.14776659886599594,0.11048958,0.021350086,0.26404834,0.07832222,0.098407395,0.15596300935778057,0.09894748510525148,0.11256385,0.11319564,0.07360123,0.06744845,0.20845456,0.08007018,0.2873507
0.32985187,0.18392244,0.13303932669606733,0.15929814,0.04243648,0.37901455,0.069877565,0.079960465,0.32539815,0.07246405,0.1071403,0.15382431922945916,0.16379663,0.1764473,0.1935681916140915,0.06097354890264511,0.06839645,0.032239736934384214,0.10210335,0.084612876,0.44867885,0.17991272,0.17079955,0.2751241465074488,0.20365061963493802,0.23074116,0.2438285,0.15956487,0.14862122,0.2894519,0.22225168,0.25929862
0.17358792,0.064823285,0.017804636219536377,0.09224965,0.05896187,0.24458368,0.026001275,0.035813272,0.18577372,0.045637846,0.062069,0.026369066582143996,0.06506954,0.047694385,0.09434354566061275,0.028968957103104286,0.052173704,0.05065495103929706,0.018678427,0.051791817,0.3291632,0.040294036,0.029257514,0.13205937792356268,0.05482235051776495,0.091952175,0.13671343,0.04425937,0.018121809,0.14709067,0.115735635,0.12272999
0.32346702,0.28044644,0.2640409735959027,0.04501553,0.1922974,0.11082787,0.4519096,0.4346233,0.45935053,0.24170047,0.095781,0.48770990926259455,0.29455045,0.23613569,0.014587462875247774,0.2587618741238126,0.37692052,0.45295515717730944,0.23380283,0.16583595,0.15023842,0.054339737,0.10678198,0.0836786450207187,0.10019186998081299,0.06004628,0.066697866,0.07695909,0.071402475,0.1614502,0.040810063,0.39416164
0.14366616,0.077097565,0.09893394010660599,0.23391975,0.32379538,0.29021555,0.07740393,0.12712014,0.16014934,0.2561841,0.1819025,0.10378449622706977,0.11844382,0.08893435,0.20919337255160236,0.22569525743047425,0.24681664,0.24301500458090028,0.15619847,0.25046757,0.40027088,0.13517845,0.11634413,0.1623612097416726,0.18156054184394582,0.1313386,0.2212525,0.08980577,0.113012806,0.18659435,0.21918654,0.10645165
0.13364527,0.03408263,0.015763653423634658,0.118116125,0.118510425,0.21747199,0.02804938,0.045678675,0.14056581,0.0757516,0.08154237,0.005348399620903977,0.040732205,0.031692818,0.09359136561548194,0.06799670320032968,0.10779998,0.1091760465505628,0.03851989,0.1091291,0.31912425,0.039108306,0.020291738,0.10729405643764339,0.06505947349405265,0.06990771,0.12866515,0.031398207,0.019705266,0.1165261,0.12136477,0.08724935
0.29082197,0.20015667,0.14256575574342442,0.07631357,0.05322957,0.2666668,0.16370344,0.13549423,0.3373734,0.099217534,0.051193237,0.21444407286664438,0.1376189,0.15660742,0.09800415588024936,0.06123264987673501,0.10876316,0.1098434365906062,0.10621935,0.052858472,0.31498942,0.095571116,0.117783256,0.19116467146988028,0.11915940308405969,0.14527561,0.15725812,0.09724595,0.09003575,0.21971214,0.12794083,0.27374095
0.21010132,0.11481498,0.07262764273723572,0.08707149,0.10448754,0.2535989,0.044668674,0.10316992,0.2523931,0.066560686,0.01859647,0.09673740580424435,0.100509,0.10409585,0.07577290454637428,0.02807235419276458,0.059380025,0.07317686439061186,0.039988965,0.046400577,0.34073928,0.077960655,0.06699229,0.1678097300685838,0.09404785059521494,0.11387958,0.14453687,0.062566176,0.055956885,0.18416464,0.1286147,0.16538773
0.16112259,0.071927965,0.043582777641722234,0.12486382,0.15324157,0.24625176,0.035275996,0.09482461,0.16794541,0.10734534,0.076967746,0.04819219289153158,0.08272725,0.060518935,0.11685692701141563,0.0820384217961578,0.101311475,0.11279148676748921,0.049354076,0.10461232,0.33914682,0.059843406,0.051589973,0.1400576284034577,0.08174575182542482,0.10314351,0.1534516,0.04520361,0.043992594,0.15512982,0.13872108,0.11294957
0.3874455,0.2882467,0.26967445303255466,0.26594073,0.24225426,0.42286947,0.17552412,0.25513035,0.40020192,0.27505392,0.21524087,0.25707551542453094,0.2687428,0.28560913,0.26000143560008615,0.2208138179186182,0.20213354,0.18958170137490207,0.21546069,0.21869382,0.49383843,0.27528015,0.27987742,0.3609249816554989,0.30479189952081004,0.30784336,0.3238813,0.2750908,0.26582056,0.3817398,0.30047652,0.33988792
0.24066755,0.1731761,0.14457094554290542,0.23244421,0.23037487,0.3713348,0.101223975,0.11703724,0.24947193,0.15159136,0.1856691,0.14596875875812554,0.16467881,0.17038459,0.2611467956688078,0.17291124270887573,0.17413968,0.12783557767013468,0.15707108,0.21920517,0.45826644,0.2079545,0.16466215,0.2494848949690937,0.2397418260258174,0.20121075,0.27079543,0.17491527,0.1680701,0.26193374,0.26320592,0.20867163
0.3671053,0.34850648,0.3318980668101933,0.053603157,0.26774263,0.07563389,0.609805,0.5963885,0.53641975,0.2969151,0.16781506,0.6432211385932683,0.40140894,0.29411748,0.028631971717918304,0.3772125622787438,0.494197,0.6075511964530718,0.30973646,0.24217841,0.10763131,0.08085473,0.13315731,0.06078458364707502,0.11794732820526717,0.053873044,0.046915796,0.09428649,0.093814254,0.15754026,0.01681976,0.48348838
0.3635699,0.28022593,0.2539907446009255,0.07159488,0.15680641,0.22218129,0.31008124,0.32326764,0.4340226,0.20940155,0.08043283,0.3818849529130972,0.24336943,0.2335788,0.0827851649671099,0.1501038849896115,0.2525335,0.27054287623257256,0.18729383,0.122069985,0.26801223,0.12779662,0.15473244,0.1878760912725655,0.14773857522614248,0.15472949,0.15337268,0.13541295,0.12825666,0.24321909,0.11681543,0.37379485
0.1472648,0.045874473,0.016752867324713268,0.105865315,0.10371709,0.22532165,0.0052363873,0.045399725,0.16062391,0.062221408,0.06791222,0.018662185119731105,0.058132067,0.04283774,0.08549514912970894,0.04884847511515249,0.07532114,0.07565421453925288,0.022104561,0.08135423,0.3303784,0.043686584,0.023650147,0.11890171713410302,0.06794632320536767,0.08159733,0.13210738,0.029675007,0.021087632,0.13145767,0.11720294,0.10272227
0.4138357,0.31182414,0.25920157407984257,0.28645056,0.19543743,0.4906947,0.16145903,0.18998832,0.43088698,0.20796072,0.23459235,0.26769836606190195,0.28369427,0.29850748,0.33080549984832996,0.1934439606556039,0.19931364,0.15194184911651096,0.24383578,0.22436306,0.5387769,0.32114467,0.2965463,0.38149085288945117,0.3317326668267333,0.33853754,0.3564496,0.29035556,0.2892059,0.40426946,0.34836566,0.36509526
0.13828415,0.06173582,0.0403967909603209,0.10484092,0.16318,0.18882531,0.053282857,0.107595146,0.14799991,0.09648305,0.05475992,0.04085453245127195,0.07264559,0.043346316,0.059964673597880415,0.08162256183774382,0.15580726,0.14750242885014572,0.041932583,0.119438976,0.29938063,0.030884355,0.024571083,0.09656230179373812,0.041515895848410415,0.066504225,0.094941184,0.027262732,0.020322695,0.10996868,0.115505144,0.11108445
0.34089598,0.20379922,0.15540081445991855,0.20660998,0.10076225,0.4243337,0.088974,0.104665756,0.36775637,0.124546826,0.17298827,0.18700197122011827,0.21415153,0.22039887,0.25872828552369714,0.12772716722728328,0.093877345,0.07591617455497048,0.13520488,0.1145322,0.4894603,0.21131021,0.21128145,0.31808651908519114,0.24510897548910243,0.26436326,0.29823452,0.18843345,0.18978886,0.3282271,0.25202978,0.28826618
0.1743092,0.06396407,0.028145713185428682,0.1080503,0.08614516,0.24827689,0.015879035,0.048945606,0.17819047,0.06335741,0.076631725,0.029916869795012187,0.06963666,0.05773051,0.10414876624892598,0.04242288575771142,0.051607013,0.06075403364524202,0.027040303,0.065501004,0.3416035,0.05262308,0.038615145,0.1412766084765965,0.07688265231173477,0.104814634,0.148854,0.0487421,0.03032054,0.1564644,0.123838395,0.12456469
0.39481813,0.33431447,0.31624636837536313,0.052199975,0.21702999,0.17405163,0.46283,0.47375166,0.5170935,0.28720117,0.10223788,0.5346014320760859,0.33493215,0.29427558,0.06381991882919513,0.23852301614769836,0.36506242,0.42171468530288114,0.2582464,0.16194394,0.19880188,0.12537667,0.16625005,0.15155170909310256,0.15492862450713754,0.12660353,0.12553595,0.1327322,0.123786405,0.22553633,0.0756627,0.44714296
0.40806192,0.26999512,0.20678772932122705,0.23418306,0.09751624,0.45491207,0.13592887,0.12803143,0.4171549,0.13829345,0.20392117,0.22752055365123322,0.24682793,0.24904403,0.2761759365705562,0.15375078462492153,0.1342262,0.09791434587486075,0.18180057,0.14190593,0.5089069,0.25111744,0.25941104,0.3556241613374497,0.27475277252472274,0.30734462,0.316167,0.23711987,0.22807239,0.37398267,0.29556802,0.32438618
0.49586642,0.39274997,0.3201928379807162,0.34669626,0.23100638,0.55169034,0.22755778,0.23977965,0.5157392,0.25433147,0.3083895,0.34843082090584926,0.36869338,0.35532942,0.3920843235250594,0.26857573314242666,0.24610037,0.1976548518592911,0.30655476,0.25253162,0.5970893,0.36568636,0.3744771,0.45653989739239387,0.38793953120604685,0.40673012,0.42039883,0.34843272,0.34840614,0.48403656,0.40158886,0.42452705
0.18564239,0.08433452,0.03347895665210433,0.08091788,0.073684335,0.23603468,0.030535161,0.079318345,0.20094329,0.051178932,0.041612834,0.049774395986463764,0.086903855,0.06391533,0.07781435966886159,0.02212732778726722,0.063990116,0.06430349385820963,0.018165976,0.048029214,0.3268953,0.04641211,0.039456867,0.1364867481892049,0.05346270865372913,0.09747112,0.12155335,0.05091013,0.023361742,0.1543166,0.11107533,0.15512618
0.17350769,0.0678713,0.024252993574700638,0.10249297,0.07460135,0.2456652,0.025116563,0.054885507,0.18506265,0.043057263,0.072209865,0.03059139983548399,0.064367935,0.05575028,0.09927867595672056,0.03448229655177034,0.060679734,0.061413828684829724,0.025750011,0.063890934,0.3326046,0.048687458,0.033486836,0.1382116082926965,0.06672551332744867,0.09238371,0.13845372,0.04504685,0.024330914,0.14542955,0.124877244,0.13018617
0.07941833,0.035484765,0.04275087572491242,0.167138,0.26731104,0.18308847,0.13495156,0.11269534,0.08945544,0.17266446,0.12859371,0.04540340872420452,0.042969137,0.017708227,0.13272671796360308,0.1929983007001699,0.29299062,0.27090157625409456,0.113183975,0.24485311,0.27526286,0.038672656,0.018873952,0.059910823594649415,0.06150684684931531,0.034927953,0.12391332,0.03900054,0.01006268,0.06307055,0.15376762,0.051836707
0.37811542,0.32718927,0.298859210114079,0.036012128,0.18907458,0.13308048,0.49860334,0.48321396,0.525479,0.2484085,0.095875025,0.5637118338227101,0.3419667,0.27885467,0.03497605209856313,0.26404237359576266,0.380387,0.45804360748261647,0.26002285,0.1558592,0.15384874,0.096631765,0.13675615,0.10322057619323458,0.12722441727755826,0.085533634,0.079420194,0.099242136,0.095922545,0.188442,0.039131775,0.4425074
0.19712892,0.07788947,0.03962547603745239,0.094437316,0.068347156,0.26421767,0.007911772,0.06285834,0.20765191,0.058927,0.044187397,0.03082136984928219,0.086414486,0.07797624,0.08675633520538012,0.012823192717680726,0.026151627,0.03077951184677071,0.006387025,0.036198705,0.35443223,0.060290664,0.0550578,0.1668096300085778,0.07843909215609078,0.11676076,0.14583947,0.061443046,0.038267657,0.17546438,0.1251297,0.13963944
0.3092426,0.17678414,0.11424133857586614,0.14520739,0.026022375,0.36762717,0.06960559,0.06030011,0.32442918,0.052504122,0.112808794,0.1312564278753857,0.14443433,0.15038693,0.18133598088015887,0.05787118721288128,0.040035725,0.025232107513926454,0.0860669,0.0487611,0.42462134,0.14889923,0.15169603,0.25868851552131095,0.17165518283448172,0.20787169,0.2247465,0.14762045,0.12440474,0.2773761,0.20232034,0.23724099
0.22098422,0.2308358,0.25492921450707856,0.0549279,0.25406694,0.045076102,0.53351265,0.46375746,0.3607401,0.26273078,0.19055185,0.4660428479625709,0.24051908,0.1978355,0.04675261980515719,0.37635326236467376,0.55197114,0.6115361366921682,0.25531033,0.31100938,0.09898132,0.036319613,0.07287558,0.005216248612974917,0.037888240211175976,0.0,0.0011662319,0.052093133,0.046881914,0.06413065,0.047340557,0.35609996
0.25545332,0.15528265,0.11801189819881017,0.12755127,0.112375975,0.32067496,0.053259313,0.12222284,0.279737,0.09902203,0.0811393,0.10489269229356155,0.1471684,0.13907921,0.1427306485638389,0.07088997291100271,0.078763634,0.06806129408367764,0.06779611,0.09233287,0.40252554,0.124830425,0.13082695,0.23653332419199946,0.14676308532369148,0.17930202,0.20255795,0.13255726,0.12013589,0.23814617,0.18381533,0.2243136
0.6345982,0.55390656,0.4882683911731609,0.49688447,0.39717835,0.67563105,0.39810205,0.43710512,0.66151303,0.42996132,0.46233806,0.5140937308456238,0.5284641,0.52703786,0.5352196321131779,0.43980519601948037,0.43552154,0.3663431019805861,0.48644742,0.43583062,0.6990201,0.52041733,0.5377643,0.6045538362732302,0.5396038460396154,0.56897575,0.56928194,0.51527476,0.5182259,0.62771624,0.55712837,0.5732713
0.19855784,0.11301157,0.08186588181341181,0.1553094,0.14791483,0.29507184,0.06833574,0.105142295,0.21086642,0.0882138,0.10673851,0.08883859533031571,0.11340281,0.10470751,0.1685992701159562,0.1115546988445301,0.12985164,0.11359275081556505,0.08690831,0.14900663,0.37034148,0.11584604,0.08760094,0.18730898123853887,0.13364180663581932,0.14243905,0.18820488,0.11100583,0.086692214,0.18972057,0.18770808,0.18249564
0.4261046,0.4032084,0.4234155576584442,0.05507545,0.302208,0.050787687,0.7865969,0.72881335,0.64574057,0.36490452,0.23898038,0.8078905484734329,0.49659362,0.37462088,0.026547269592836174,0.4638082236191776,0.62693524,0.7535987952159278,0.39055154,0.28983298,0.063991904,0.09992835,0.15448612,0.05326256819575409,0.13995030600496938,0.05392311,0.03044672,0.11894934,0.10338937,0.17563978,0.0016822815,0.5612109
0.17180836,0.120634824,0.09401048059895194,0.037404105,0.11572552,0.12327278,0.2304514,0.18615776,0.22860569,0.08911371,0.071193516,0.1918728915123735,0.08741531,0.06667064,0.053780648226838895,0.15966100403389957,0.2772792,0.28104127686247665,0.102671236,0.15107235,0.18847337,0.0,0.027734838,0.039884320393059225,0.005144029485597051,0.020781837,0.034292426,0.013199106,0.0052302927,0.06489095,0.069206536,0.21122222
0.16219306,0.099948436,0.10476222952377705,0.06662424,0.13493782,0.12575671,0.18845326,0.20037699,0.23417765,0.10684669,0.06015879,0.15822048949322937,0.09036015,0.07421768,0.03459124507547471,0.14796836520316348,0.2607211,0.2721079763264786,0.08639595,0.15419677,0.21275419,0.007224351,0.028686993,0.06058231363493882,0.025512543448745654,0.03972277,0.05175514,0.021501109,0.013955727,0.07595086,0.08298968,0.19409497
0.42530608,0.2921827,0.2331942566805743,0.26694924,0.12318778,0.4762665,0.1591751,0.1471188,0.43812132,0.17253816,0.23461577,0.2791739867504392,0.27841404,0.28408778,0.3040017682401061,0.1716807628319237,0.16170067,0.10355204621312278,0.2209166,0.1684564,0.5333976,0.28275466,0.2858032,0.37543197252591837,0.3149477485052251,0.33339792,0.36136612,0.26614952,0.26441103,0.40767407,0.31598008,0.36138314
0.27150255,0.1781013,0.11353126864687313,0.029911667,0.02763015,0.2173702,0.1440711,0.12722993,0.31761232,0.06286216,0.0066837072,0.20565098233905893,0.13294157,0.12108481,0.05198407311904439,0.04351475564852443,0.1033926,0.12136179728170783,0.08133435,0.024918258,0.2726876,0.061866015,0.07687747,0.14630225877813552,0.06727900327209967,0.10319318,0.105289415,0.053594366,0.058420584,0.1796444,0.078618616,0.24757029
0.7199718,0.7028926,0.6304173369582663,0.636647,0.5636202,0.7725603,0.527233,0.55043536,0.7379992,0.5793656,0.6077014,0.6341326380479584,0.6721108,0.65352416,0.6744161404649684,0.5835451416454858,0.5910139,0.5125582307534938,0.63337374,0.59196746,0.78288656,0.6675725,0.65859586,0.7013524420811466,0.6537203746279624,0.6798138,0.6804049,0.64320403,0.6534304,0.72622263,0.67324317,0.67734534
0.20440876,0.098101884,0.055240074475992544,0.10124986,0.08548564,0.2645877,0.033371687,0.079655945,0.22207446,0.06996673,0.04427585,0.05748615044916903,0.09704709,0.08695644,0.09914510594870636,0.0300770669922933,0.054350317,0.05444437626666258,0.030883968,0.058606476,0.34924814,0.06836437,0.06129793,0.1671178300270698,0.08647520135247985,0.11956139,0.15398632,0.0758902,0.047539815,0.17931141,0.13421655,0.16547552
0.85894465,0.8521422,0.7772810222718977,0.7651205,0.71272063,0.8527924,0.6943581,0.7424262,0.8721025,0.724913,0.7555059,0.8082895184973711,0.78437674,0.7792113,0.7622954457377267,0.7338321666167833,0.730059,0.6309771378586283,0.78150547,0.7052642,0.85633343,0.7620825,0.7923804,0.8333403500004211,0.8036312896368709,0.8048395,0.79892325,0.7618689,0.7680516,0.8564833,0.8011427,0.79651517
