Dataset                      Metric                   metric valor    d    t
../datasets_2/cocomo81.arff  R2 Score                  0.291875       7  150
../datasets_2/cocomo81.arff  MAE                     250.648          7  200
../datasets_2/cocomo81.arff  Median Absolute Error    92.6055         7  200
../datasets_2/cocomo81.arff  RMSE                    439.637          7  200
../datasets_2/cocomo81.arff  R2 Score                  0.374544       7  200
../datasets_2/cocomo81.arff  MAE                     248.032          7  250
../datasets_2/cocomo81.arff  Median Absolute Error    99.5315         7  250
../datasets_2/cocomo81.arff  RMSE                    440.449          7  250
../datasets_2/cocomo81.arff  R2 Score                  0.372232       7  250
../datasets_2/cocomo81.arff  MAE                     254.508          7  300
../datasets_2/cocomo81.arff  Median Absolute Error    95.869          7  300
../datasets_2/cocomo81.arff  RMSE                    440.055          7  300
../datasets_2/cocomo81.arff  R2 Score                  0.373355       7  300
../datasets_2/cocomo81.arff  MAE                     259.081          8   50
../datasets_2/cocomo81.arff  Median Absolute Error    94.1661         8   50
../datasets_2/cocomo81.arff  RMSE                    468.938          8   50
../datasets_2/cocomo81.arff  R2 Score                  0.288395       8   50
../datasets_2/cocomo81.arff  MAE                     262.708          8  100
../datasets_2/cocomo81.arff  Median Absolute Error    88.1696         8  100
../datasets_2/cocomo81.arff  RMSE                    465.407          8  100
../datasets_2/cocomo81.arff  R2 Score                  0.299071       8  100
../datasets_2/cocomo81.arff  MAE                     252.674          8  150
../datasets_2/cocomo81.arff  Median Absolute Error   100.193          8  150
../datasets_2/cocomo81.arff  RMSE                    443.883          8  150
../datasets_2/cocomo81.arff  R2 Score                  0.362405       8  150
../datasets_2/cocomo81.arff  MAE                     256.41           8  200
../datasets_2/cocomo81.arff  Median Absolute Error   104.618          8  200
../datasets_2/cocomo81.arff  RMSE                    439.365          8  200
../datasets_2/cocomo81.arff  R2 Score                  0.375318       8  200
../datasets_2/cocomo81.arff  MAE                     256.606          8  250
../datasets_2/cocomo81.arff  Median Absolute Error    97.6585         8  250
../datasets_2/cocomo81.arff  RMSE                    458.072          8  250
../datasets_2/cocomo81.arff  R2 Score                  0.32099        8  250
../datasets_2/cocomo81.arff  MAE                     257.967          8  300
../datasets_2/cocomo81.arff  Median Absolute Error   100.373          8  300
../datasets_2/cocomo81.arff  RMSE                    436.926          8  300
../datasets_2/cocomo81.arff  R2 Score                  0.382234       8  300
../datasets_2/cocomo81.arff  MAE                     283.461          9   50
../datasets_2/cocomo81.arff  Median Absolute Error   113.842          9   50
../datasets_2/cocomo81.arff  RMSE                    468.44           9   50
../datasets_2/cocomo81.arff  R2 Score                  0.289906       9   50
../datasets_2/cocomo81.arff  MAE                     260.437          9  100
../datasets_2/cocomo81.arff  Median Absolute Error   109.056          9  100
../datasets_2/cocomo81.arff  RMSE                    471.616          9  100
../datasets_2/cocomo81.arff  R2 Score                  0.280243       9  100
../datasets_2/cocomo81.arff  MAE                     252.26           9  150
../datasets_2/cocomo81.arff  Median Absolute Error   103.556          9  150
../datasets_2/cocomo81.arff  RMSE                    439.284          9  150
../datasets_2/cocomo81.arff  R2 Score                  0.375548       9  150
../datasets_2/cocomo81.arff  MAE                     259.127          9  200
../datasets_2/cocomo81.arff  Median Absolute Error    92.0348         9  200
../datasets_2/cocomo81.arff  RMSE                    447.291          9  200
../datasets_2/cocomo81.arff  R2 Score                  0.352577       9  200
../datasets_2/cocomo81.arff  MAE                     255.194          9  250
../datasets_2/cocomo81.arff  Median Absolute Error    93.6892         9  250
../datasets_2/cocomo81.arff  RMSE                    451.716          9  250
../datasets_2/cocomo81.arff  R2 Score                  0.339704       9  250
../datasets_2/cocomo81.arff  MAE                     260.034          9  300
../datasets_2/cocomo81.arff  Median Absolute Error   102.263          9  300
../datasets_2/cocomo81.arff  RMSE                    447.939          9  300
../datasets_2/cocomo81.arff  R2 Score                  0.350699       9  300
../datasets_2/cocomo81.arff  MAE                     254.41          10   50
../datasets_2/cocomo81.arff  Median Absolute Error   102.983         10   50
../datasets_2/cocomo81.arff  RMSE                    445.083         10   50
../datasets_2/cocomo81.arff  R2 Score                  0.358954      10   50
../datasets_2/cocomo81.arff  MAE                     258.892         10  100
../datasets_2/cocomo81.arff  Median Absolute Error   116.231         10  100
../datasets_2/cocomo81.arff  RMSE                    418.672         10  100
../datasets_2/cocomo81.arff  R2 Score                  0.432774      10  100
../datasets_2/cocomo81.arff  MAE                     244.359         10  150
../datasets_2/cocomo81.arff  Median Absolute Error   104.432         10  150
../datasets_2/cocomo81.arff  RMSE                    408.347         10  150
../datasets_2/cocomo81.arff  R2 Score                  0.460405      10  150
../datasets_2/cocomo81.arff  MAE                     258.55          10  200
../datasets_2/cocomo81.arff  Median Absolute Error    90.6078        10  200
../datasets_2/cocomo81.arff  RMSE                    451.709         10  200
../datasets_2/cocomo81.arff  R2 Score                  0.339725      10  200
../datasets_2/cocomo81.arff  MAE                     252.132         10  250
../datasets_2/cocomo81.arff  Median Absolute Error    96.6242        10  250
../datasets_2/cocomo81.arff  RMSE                    466.858         10  250
../datasets_2/cocomo81.arff  R2 Score                  0.294694      10  250
../datasets_2/cocomo81.arff  MAE                     264.071         10  300
../datasets_2/cocomo81.arff  Median Absolute Error    87.134         10  300
../datasets_2/cocomo81.arff  RMSE                    461.364         10  300
../datasets_2/cocomo81.arff  R2 Score                  0.311197      10  300
../datasets_2/china.arff     MAE                     411.609          5   50
../datasets_2/china.arff     Median Absolute Error   163.15           5   50
../datasets_2/china.arff     RMSE                   1468.21           5   50
../datasets_2/china.arff     R2 Score                  0.928283       5   50
../datasets_2/china.arff     MAE                     424.613          5  100
../datasets_2/china.arff     Median Absolute Error   163.886          5  100
../datasets_2/china.arff     RMSE                   1586.35           5  100
../datasets_2/china.arff     R2 Score                  0.916277       5  100
../datasets_2/china.arff     MAE                     413.422          5  150
../datasets_2/china.arff     Median Absolute Error   164.647          5  150
../datasets_2/china.arff     RMSE                   1522.05           5  150
../datasets_2/china.arff     R2 Score                  0.922927       5  150
../datasets_2/china.arff     MAE                     413.84           5  200
../datasets_2/china.arff     Median Absolute Error   171.812          5  200
../datasets_2/china.arff     RMSE                   1501.05           5  200
../datasets_2/china.arff     R2 Score                  0.925038       5  200
../datasets_2/china.arff     MAE                     417.797          5  250
../datasets_2/china.arff     Median Absolute Error   170.599          5  250
../datasets_2/china.arff     RMSE                   1506.18           5  250
../datasets_2/china.arff     R2 Score                  0.924525       5  250
../datasets_2/china.arff     MAE                     416.876          5  300
../datasets_2/china.arff     Median Absolute Error   169.493          5  300
../datasets_2/china.arff     RMSE                   1516.11           5  300
../datasets_2/china.arff     R2 Score                  0.923527       5  300
../datasets_2/china.arff     MAE                     397.014          6   50
../datasets_2/china.arff     Median Absolute Error   112.256          6   50
../datasets_2/china.arff     RMSE                   1483.43           6   50
../datasets_2/china.arff     R2 Score                  0.926789       6   50
../datasets_2/china.arff     MAE                     394.868          6  100
../datasets_2/china.arff     Median Absolute Error   121.177          6  100
../datasets_2/china.arff     RMSE                   1517.43           6  100
../datasets_2/china.arff     R2 Score                  0.923394       6  100
