Dataset                      Metric                     metric valor    d    t
../datasets_2/kemerer.arff   Median Absolute Error     126.128          7   50
../datasets_2/kemerer.arff   RMSE                      115.799          7   50
../datasets_2/kemerer.arff   R2 Score                   -0.715347       7   50
../datasets_2/kemerer.arff   MAE                        94.6115         7  100
../datasets_2/kemerer.arff   Median Absolute Error      63.3117         7  100
../datasets_2/kemerer.arff   RMSE                      120.68           7  100
../datasets_2/kemerer.arff   R2 Score                   -0.863005       7  100
../datasets_2/kemerer.arff   MAE                        85.8875         7  150
../datasets_2/kemerer.arff   Median Absolute Error      75.343          7  150
../datasets_2/kemerer.arff   RMSE                      107.564          7  150
../datasets_2/kemerer.arff   R2 Score                   -0.480051       7  150
../datasets_2/kemerer.arff   MAE                       106.453          7  200
../datasets_2/kemerer.arff   Median Absolute Error      93.2199         7  200
../datasets_2/kemerer.arff   RMSE                      123.784          7  200
../datasets_2/kemerer.arff   R2 Score                   -0.960052       7  200
../datasets_2/kemerer.arff   MAE                        83.0327         7  250
../datasets_2/kemerer.arff   Median Absolute Error      67.6576         7  250
../datasets_2/kemerer.arff   RMSE                      101.778          7  250
../datasets_2/kemerer.arff   R2 Score                   -0.325107       7  250
../datasets_2/kemerer.arff   MAE                        80.0658         7  300
../datasets_2/kemerer.arff   Median Absolute Error      70.3794         7  300
../datasets_2/kemerer.arff   RMSE                      106.006          7  300
../datasets_2/kemerer.arff   R2 Score                   -0.43748        7  300
../datasets_2/kemerer.arff   MAE                       111.166          8   50
../datasets_2/kemerer.arff   Median Absolute Error     130.967          8   50
../datasets_2/kemerer.arff   RMSE                      128.526          8   50
../datasets_2/kemerer.arff   R2 Score                   -1.11312        8   50
../datasets_2/kemerer.arff   MAE                        79.4298         8  100
../datasets_2/kemerer.arff   Median Absolute Error      64.6333         8  100
../datasets_2/kemerer.arff   RMSE                       91.4771         8  100
../datasets_2/kemerer.arff   R2 Score                   -0.0704474      8  100
../datasets_2/kemerer.arff   MAE                        87.9734         8  150
../datasets_2/kemerer.arff   Median Absolute Error      60.9053         8  150
../datasets_2/kemerer.arff   RMSE                      113.317          8  150
../datasets_2/kemerer.arff   R2 Score                   -0.642596       8  150
../datasets_2/kemerer.arff   MAE                        72.5118         8  200
../datasets_2/kemerer.arff   Median Absolute Error      42.244          8  200
../datasets_2/kemerer.arff   RMSE                      102.733          8  200
../datasets_2/kemerer.arff   R2 Score                   -0.350094       8  200
../datasets_2/kemerer.arff   MAE                        84.0806         8  250
../datasets_2/kemerer.arff   Median Absolute Error      84.9202         8  250
../datasets_2/kemerer.arff   RMSE                      101.083          8  250
../datasets_2/kemerer.arff   R2 Score                   -0.307056       8  250
../datasets_2/kemerer.arff   MAE                        86.2195         8  300
../datasets_2/kemerer.arff   Median Absolute Error      78.4248         8  300
../datasets_2/kemerer.arff   RMSE                      108.676          8  300
../datasets_2/kemerer.arff   R2 Score                   -0.510799       8  300
../datasets_2/kemerer.arff   MAE                        92.0584         9   50
../datasets_2/kemerer.arff   Median Absolute Error     109.653          9   50
../datasets_2/kemerer.arff   RMSE                      111.588          9   50
../datasets_2/kemerer.arff   R2 Score                   -0.592853       9   50
../datasets_2/kemerer.arff   MAE                       104.665          9  100
../datasets_2/kemerer.arff   Median Absolute Error      65.6557         9  100
../datasets_2/kemerer.arff   RMSE                      127.067          9  100
../datasets_2/kemerer.arff   R2 Score                   -1.06542        9  100
../datasets_2/kemerer.arff   MAE                        75.6614         9  150
../datasets_2/kemerer.arff   Median Absolute Error      63.2751         9  150
../datasets_2/kemerer.arff   RMSE                       99.6315         9  150
../datasets_2/kemerer.arff   R2 Score                   -0.269796       9  150
../datasets_2/kemerer.arff   MAE                        87.2279         9  200
../datasets_2/kemerer.arff   Median Absolute Error      85.1781         9  200
../datasets_2/kemerer.arff   RMSE                      109.045          9  200
../datasets_2/kemerer.arff   R2 Score                   -0.521079       9  200
../datasets_2/kemerer.arff   MAE                        85.4798         9  250
../datasets_2/kemerer.arff   Median Absolute Error      75.6005         9  250
../datasets_2/kemerer.arff   RMSE                      109.149          9  250
../datasets_2/kemerer.arff   R2 Score                   -0.52398        9  250
../datasets_2/kemerer.arff   MAE                        99.5089         9  300
../datasets_2/kemerer.arff   Median Absolute Error      99.7293         9  300
../datasets_2/kemerer.arff   RMSE                      117.663          9  300
../datasets_2/kemerer.arff   R2 Score                   -0.771002       9  300
../datasets_2/kemerer.arff   MAE                        87.1236        10   50
../datasets_2/kemerer.arff   Median Absolute Error      42.2084        10   50
../datasets_2/kemerer.arff   RMSE                      123.599         10   50
../datasets_2/kemerer.arff   R2 Score                   -0.954219      10   50
../datasets_2/kemerer.arff   MAE                        72.2611        10  100
../datasets_2/kemerer.arff   Median Absolute Error      55.6684        10  100
../datasets_2/kemerer.arff   RMSE                       89.8506        10  100
../datasets_2/kemerer.arff   R2 Score                   -0.032719      10  100
../datasets_2/kemerer.arff   MAE                       100.751         10  150
../datasets_2/kemerer.arff   Median Absolute Error      91.5462        10  150
../datasets_2/kemerer.arff   RMSE                      120.101         10  150
../datasets_2/kemerer.arff   R2 Score                   -0.845146      10  150
../datasets_2/kemerer.arff   MAE                        85.6628        10  200
../datasets_2/kemerer.arff   Median Absolute Error      78.0586        10  200
../datasets_2/kemerer.arff   RMSE                      109.876         10  200
../datasets_2/kemerer.arff   R2 Score                   -0.544362      10  200
../datasets_2/kemerer.arff   MAE                        86.5648        10  250
../datasets_2/kemerer.arff   Median Absolute Error      88.0162        10  250
../datasets_2/kemerer.arff   RMSE                      106.75          10  250
../datasets_2/kemerer.arff   R2 Score                   -0.457734      10  250
../datasets_2/kemerer.arff   MAE                        86.7287        10  300
../datasets_2/kemerer.arff   Median Absolute Error      87.9516        10  300
../datasets_2/kemerer.arff   RMSE                      108.627         10  300
../datasets_2/kemerer.arff   R2 Score                   -0.509446      10  300
../datasets_2/cocomo81.arff  MAE                       535.118          5   50
../datasets_2/cocomo81.arff  Median Absolute Error     126.355          5   50
../datasets_2/cocomo81.arff  RMSE                     1261.48           5   50
../datasets_2/cocomo81.arff  R2 Score                  -12.758          5   50
../datasets_2/cocomo81.arff  MAE                       498.641          5  100
../datasets_2/cocomo81.arff  Median Absolute Error     125.893          5  100
../datasets_2/cocomo81.arff  RMSE                     1199.19           5  100
../datasets_2/cocomo81.arff  R2 Score                  -11.4328         5  100
