Dataset                   Metric                    metric valor
datasets_2/cocomo81.arff  R2 Score                   0.0309829
datasets_2/cocomo81.arff  MAE                      309.513
datasets_2/cocomo81.arff  Median Absolute Error    155.75
datasets_2/cocomo81.arff  RMSE                     535.171
datasets_2/cocomo81.arff  R2 Score                   0.0447819
datasets_2/cocomo81.arff  MAE                      312.513
datasets_2/cocomo81.arff  Median Absolute Error    155.75
datasets_2/cocomo81.arff  RMSE                     536.809
datasets_2/cocomo81.arff  R2 Score                   0.0389259
datasets_2/cocomo81.arff  MAE                      289.991
datasets_2/cocomo81.arff  Median Absolute Error     62.6
datasets_2/cocomo81.arff  RMSE                     537.108
datasets_2/cocomo81.arff  R2 Score                   0.0378551
datasets_2/cocomo81.arff  MAE                      277.16
datasets_2/cocomo81.arff  Median Absolute Error     62.6
datasets_2/cocomo81.arff  RMSE                     498.38
datasets_2/cocomo81.arff  R2 Score                   0.171601
datasets_2/cocomo81.arff  MAE                      263.527
datasets_2/cocomo81.arff  Median Absolute Error     42.3333
datasets_2/cocomo81.arff  RMSE                     503.028
datasets_2/cocomo81.arff  R2 Score                   0.156077
datasets_2/cocomo81.arff  MAE                      264.45
datasets_2/cocomo81.arff  Median Absolute Error     44.5
datasets_2/cocomo81.arff  RMSE                     508.041
datasets_2/cocomo81.arff  R2 Score                   0.139175
datasets_2/cocomo81.arff  MAE                      268.69
datasets_2/cocomo81.arff  Median Absolute Error     52.1429
datasets_2/cocomo81.arff  RMSE                     520.581
datasets_2/cocomo81.arff  R2 Score                   0.0961542
datasets_2/cocomo81.arff  MAE                      274.69
datasets_2/cocomo81.arff  Median Absolute Error     52.1429
datasets_2/cocomo81.arff  RMSE                     527.497
datasets_2/cocomo81.arff  R2 Score                   0.0719785
datasets_2/cocomo81.arff  MAE                      271.303
datasets_2/cocomo81.arff  Median Absolute Error     39.375
datasets_2/cocomo81.arff  RMSE                     526.139
datasets_2/cocomo81.arff  R2 Score                   0.0767498
datasets_2/cocomo81.arff  MAE                      273.995
datasets_2/cocomo81.arff  Median Absolute Error     49.375
datasets_2/cocomo81.arff  RMSE                     529.959
datasets_2/cocomo81.arff  R2 Score                   0.0632967
datasets_2/cocomo81.arff  MAE                      278.762
datasets_2/cocomo81.arff  Median Absolute Error     73.6667
datasets_2/cocomo81.arff  RMSE                     537.884
datasets_2/cocomo81.arff  R2 Score                   0.0350708
datasets_2/cocomo81.arff  MAE                      279.121
datasets_2/cocomo81.arff  Median Absolute Error     73.6667
datasets_2/cocomo81.arff  RMSE                     537.935
datasets_2/cocomo81.arff  R2 Score                   0.0348879
datasets_2/china.arff     MAE                      366.587
datasets_2/china.arff     Median Absolute Error    128.833
datasets_2/china.arff     RMSE                     758.066
datasets_2/china.arff     R2 Score                   0.979498
datasets_2/china.arff     MAE                      307.7
datasets_2/china.arff     Median Absolute Error    125.833
datasets_2/china.arff     RMSE                     622.459
datasets_2/china.arff     R2 Score                   0.986177
datasets_2/china.arff     MAE                      317.985
datasets_2/china.arff     Median Absolute Error    116.5
datasets_2/china.arff     RMSE                     636.703
datasets_2/china.arff     R2 Score                   0.985537
datasets_2/china.arff     MAE                      316.673
datasets_2/china.arff     Median Absolute Error    141.625
datasets_2/china.arff     RMSE                     597.221
datasets_2/china.arff     R2 Score                   0.987275
datasets_2/china.arff     MAE                      280.09
datasets_2/china.arff     Median Absolute Error    113.6
datasets_2/china.arff     RMSE                     577.591
datasets_2/china.arff     R2 Score                   0.988098
datasets_2/china.arff     MAE                      271.09
datasets_2/china.arff     Median Absolute Error    127.9
datasets_2/china.arff     RMSE                     499.998
datasets_2/china.arff     R2 Score                   0.991081
datasets_2/china.arff     MAE                      256.945
datasets_2/china.arff     Median Absolute Error    105.417
datasets_2/china.arff     RMSE                     544.034
datasets_2/china.arff     R2 Score                   0.989441
datasets_2/china.arff     MAE                      279.003
datasets_2/china.arff     Median Absolute Error    114.25
datasets_2/china.arff     RMSE                     537.683
datasets_2/china.arff     R2 Score                   0.989686
datasets_2/china.arff     MAE                      266.067
datasets_2/china.arff     Median Absolute Error    130.857
datasets_2/china.arff     RMSE                     552.627
datasets_2/china.arff     R2 Score                   0.989104
datasets_2/china.arff     MAE                      272.97
datasets_2/china.arff     Median Absolute Error    121.929
datasets_2/china.arff     RMSE                     542.134
datasets_2/china.arff     R2 Score                   0.989514
datasets_2/china.arff     MAE                      272.728
datasets_2/china.arff     Median Absolute Error    133.375
datasets_2/china.arff     RMSE                     544.901
datasets_2/china.arff     R2 Score                   0.989407
datasets_2/china.arff     MAE                      270.539
datasets_2/china.arff     Median Absolute Error    113.062
datasets_2/china.arff     RMSE                     536.916
datasets_2/china.arff     R2 Score                   0.989715
datasets_2/china.arff     MAE                      286.309
datasets_2/china.arff     Median Absolute Error    128.722
datasets_2/china.arff     RMSE                     564.49
datasets_2/china.arff     R2 Score                   0.988632
datasets_2/china.arff     MAE                      303.264
datasets_2/china.arff     Median Absolute Error    133.556
datasets_2/china.arff     RMSE                     587.054
datasets_2/china.arff     R2 Score                   0.987705
datasets_2/albrecht.arff  MAE                        6.16
datasets_2/albrecht.arff  Median Absolute Error      3.26667
datasets_2/albrecht.arff  RMSE                       9.22911
datasets_2/albrecht.arff  R2 Score                  -0.779611
datasets_2/albrecht.arff  MAE                        6.16
datasets_2/albrecht.arff  Median Absolute Error      3.26667
datasets_2/albrecht.arff  RMSE                       9.22911
datasets_2/albrecht.arff  R2 Score                  -0.779611
datasets_2/albrecht.arff  MAE                        5.51
datasets_2/albrecht.arff  Median Absolute Error      2.975
datasets_2/albrecht.arff  RMSE                       9.15821
datasets_2/albrecht.arff  R2 Score                  -0.752372
datasets_2/albrecht.arff  MAE                        5.9
datasets_2/albrecht.arff  Median Absolute Error      2.975
datasets_2/albrecht.arff  RMSE                       9.20811
datasets_2/albrecht.arff  R2 Score                  -0.771521
datasets_2/albrecht.arff  MAE                        5.056
datasets_2/albrecht.arff  Median Absolute Error      3.02
datasets_2/albrecht.arff  RMSE                       8.3465
datasets_2/albrecht.arff  R2 Score                  -0.455506
datasets_2/albrecht.arff  MAE                        5.388
datasets_2/albrecht.arff  Median Absolute Error      3.02
datasets_2/albrecht.arff  RMSE                       9.06388
datasets_2/albrecht.arff  R2 Score                  -0.716459
datasets_2/albrecht.arff  MAE                        5.13
datasets_2/albrecht.arff  Median Absolute Error      1.91667
datasets_2/albrecht.arff  RMSE                       8.46067
datasets_2/albrecht.arff  R2 Score                  -0.495599
datasets_2/albrecht.arff  MAE                        5.13
datasets_2/albrecht.arff  Median Absolute Error      1.91667
datasets_2/albrecht.arff  RMSE                       8.46067
datasets_2/albrecht.arff  R2 Score                  -0.495599
datasets_2/albrecht.arff  MAE                        5.42857
datasets_2/albrecht.arff  Median Absolute Error      1
datasets_2/albrecht.arff  RMSE                       8.90828
datasets_2/albrecht.arff  R2 Score                  -0.658032
datasets_2/albrecht.arff  MAE                        5.44571
datasets_2/albrecht.arff  Median Absolute Error      1.24286
datasets_2/albrecht.arff  RMSE                       8.91491
datasets_2/albrecht.arff  R2 Score                  -0.660503
datasets_2/albrecht.arff  MAE                        5.595
datasets_2/albrecht.arff  Median Absolute Error      1
datasets_2/albrecht.arff  RMSE                       9.17401
datasets_2/albrecht.arff  R2 Score                  -0.758424
datasets_2/albrecht.arff  MAE                        5.6225
datasets_2/albrecht.arff  Median Absolute Error      1
datasets_2/albrecht.arff  RMSE                       9.1759
datasets_2/albrecht.arff  R2 Score                  -0.759149
datasets_2/albrecht.arff  MAE                        5.91556
datasets_2/albrecht.arff  Median Absolute Error      3.33333
datasets_2/albrecht.arff  RMSE                       9.31195
datasets_2/albrecht.arff  R2 Score                  -0.811702
datasets_2/albrecht.arff  MAE                        5.01778
datasets_2/albrecht.arff  Median Absolute Error      0.688889
datasets_2/albrecht.arff  RMSE                       9.15932
datasets_2/albrecht.arff  R2 Score                  -0.752799
datasets_2/kemerer.arff   MAE                       29.0556
datasets_2/kemerer.arff   Median Absolute Error     23.1333
datasets_2/kemerer.arff   RMSE                      31.6177
datasets_2/kemerer.arff   R2 Score                  -0.0525454
datasets_2/kemerer.arff   MAE                       29.0556
datasets_2/kemerer.arff   Median Absolute Error     23.1333
datasets_2/kemerer.arff   RMSE                      31.6177
datasets_2/kemerer.arff   R2 Score                  -0.0525454
datasets_2/kemerer.arff   MAE                       32.475
datasets_2/kemerer.arff   Median Absolute Error     38.325
datasets_2/kemerer.arff   RMSE                      33.6579
datasets_2/kemerer.arff   R2 Score                  -0.192763
datasets_2/kemerer.arff   MAE                       37.7833
datasets_2/kemerer.arff   Median Absolute Error     38.325
datasets_2/kemerer.arff   RMSE                      37.8082
datasets_2/kemerer.arff   R2 Score                  -0.505051
datasets_2/kemerer.arff   MAE                       25.38
datasets_2/kemerer.arff   Median Absolute Error     16.86
datasets_2/kemerer.arff   RMSE                      32.7932
datasets_2/kemerer.arff   R2 Score                  -0.132264
datasets_2/kemerer.arff   MAE                       25.38
datasets_2/kemerer.arff   Median Absolute Error     16.86
datasets_2/kemerer.arff   RMSE                      32.7932
datasets_2/kemerer.arff   R2 Score                  -0.132264
datasets_2/kemerer.arff   MAE                       36.6167
datasets_2/kemerer.arff   Median Absolute Error     18.5833
datasets_2/kemerer.arff   RMSE                      47.5369
datasets_2/kemerer.arff   R2 Score                  -1.37926
datasets_2/kemerer.arff   MAE                       36.6167
datasets_2/kemerer.arff   Median Absolute Error     18.5833
datasets_2/kemerer.arff   RMSE                      47.5369
datasets_2/kemerer.arff   R2 Score                  -1.37926
datasets_2/kemerer.arff   MAE                       46.8143
